t_s,F_N,p_kPa,thickness_um,T_degC,V_V,I_A,soc,seg_type
2983.0,567.9596105173576,43.813998927211685,5013.789625615072,25.0,3.9562500000000003,5.0,0.6380555555555557,discharge
2984.0,569.6448812804092,43.93925046521549,5013.775536972277,25.0,3.956,5.0,0.6377777777777777,discharge
2985.0,569.8565615839664,43.955347154367885,5013.751746142506,25.0,3.95575,5.0,0.6375000000000001,discharge
2986.0,570.8448706242509,44.028971898092664,5013.731633150991,25.0,3.9555000000000002,5.0,0.6372222222222222,discharge
2987.0,567.9320660867493,43.81362526568513,5013.660079762299,25.0,3.9552500000000004,5.0,0.6369444444444445,discharge
2988.0,568.9883665512546,43.89228641120404,5013.66870793634,25.0,3.955,5.0,0.6366666666666667,discharge
2989.0,568.1669593899696,43.83185810296071,5013.567170118142,25.0,3.95475,5.0,0.6363888888888889,discharge
2990.0,569.3155221048341,43.91735348924696,5013.724524144252,25.0,3.9545000000000003,5.0,0.6361111111111113,discharge
2991.0,567.8225656710667,43.8071807904494,5013.56670999435,25.0,3.95425,5.0,0.6358333333333335,discharge
2992.0,567.1348225703425,43.756653523729085,5013.533358559465,25.0,3.954,5.0,0.6355555555555557,discharge
2993.0,565.9543686151417,43.669629156677175,5013.596438117402,25.0,3.9537500000000003,5.0,0.6352777777777777,discharge
2994.0,568.2184997336153,43.83775923952706,5013.492681075132,25.0,3.9535,5.0,0.6350000000000001,discharge
2995.0,567.5256468734011,43.786853472103786,5013.482491174295,25.0,3.95325,5.0,0.6347222222222223,discharge
2996.0,568.349415614616,43.8482900455271,5013.554601758317,25.0,3.9530000000000003,5.0,0.6344444444444445,discharge
2997.0,566.5370033441599,43.71445395141926,5013.372049865961,25.0,3.9527500000000004,5.0,0.6341666666666669,discharge
2998.0,569.5406635627517,43.93736396761124,5013.391096351673,25.0,3.9525,5.0,0.6338888888888888,discharge
2999.0,566.1017385770922,43.68304545015498,5013.378399400819,25.0,3.9522500000000003,5.0,0.6336111111111111,discharge
3000.0,567.1835532691016,43.76359653845197,5013.378450202111,25.0,3.952,5.0,0.6333333333333333,discharge
3001.0,566.9465487060788,43.7464573115614,5013.268580530239,25.0,3.9517500000000005,5.0,0.6330555555555557,discharge
3002.0,567.4962615714617,43.7875934497379,5013.2537110609155,25.0,3.9515000000000002,5.0,0.6327777777777779,discharge
3003.0,566.08862810727,43.68374097090889,5013.165240539381,25.0,3.95125,5.0,0.6325000000000001,discharge
3004.0,565.1981685736177,43.618197672119834,5013.2656200300335,25.0,3.951,5.0,0.6322222222222222,discharge
3005.0,564.9879200764506,43.60304037603338,5013.176281520281,25.0,3.95075,5.0,0.6319444444444445,discharge
3006.0,566.6504756617876,43.726609308280565,5013.139863319591,25.0,3.9505,5.0,0.6316666666666667,discharge
3007.0,565.8019043086122,43.66416883767498,5013.153685092725,25.0,3.95025,5.0,0.6313888888888889,discharge
3008.0,565.9017444958536,43.67198107376692,5013.16659260703,25.0,3.95,5.0,0.6311111111111113,discharge
3009.0,564.603951620925,43.576264934883326,5013.045797881982,25.0,3.94975,5.0,0.6308333333333332,discharge
3010.0,565.4189752314676,43.63705372084946,5012.960051280929,25.0,3.9495000000000005,5.0,0.6305555555555556,discharge
3011.0,565.3579779290175,43.63295206881611,5012.978825444272,25.0,3.94925,5.0,0.6302777777777777,discharge
3012.0,565.6166655164839,43.65253077899882,5013.026342058932,25.0,3.9490000000000003,5.0,0.6300000000000001,discharge
3013.0,563.3994971118152,43.48871274902335,5012.983034163545,25.0,3.9487500000000004,5.0,0.6297222222222223,discharge
3014.0,563.9550248226681,43.53027961649393,5012.903674284918,25.0,3.9485,5.0,0.6294444444444445,discharge
3015.0,566.3125364422586,43.705326773500644,5012.932615014906,25.0,3.9482500000000003,5.0,0.6291666666666669,discharge
3016.0,564.0514931227965,43.53825874983677,5012.8693676620205,25.0,3.9480000000000004,5.0,0.6288888888888889,discharge
3017.0,564.2216295964998,43.55127811825925,5012.86201421572,25.0,3.94775,5.0,0.6286111111111111,discharge
3018.0,563.7682822958795,43.51811350339849,5012.791170179275,25.0,3.9475000000000002,5.0,0.6283333333333333,discharge
3019.0,562.5310571214819,43.426883860850516,5012.736424745347,25.0,3.9472500000000004,5.0,0.6280555555555557,discharge
3020.0,562.8131687378412,43.44819768428454,5012.787438715359,25.0,3.947,5.0,0.6277777777777777,discharge
3021.0,564.1207035061998,43.54546877823702,5012.772624012554,25.0,3.94675,5.0,0.6275000000000001,discharge
3022.0,562.9390278488753,43.458353914731504,5012.721625498213,25.0,3.9465,5.0,0.6272222222222221,discharge
3023.0,565.4993572351277,43.64842461000946,5012.613339825341,25.0,3.94625,5.0,0.6269444444444445,discharge
3024.0,561.8351505566322,43.377418559750545,5012.698186073929,25.0,3.946,5.0,0.6266666666666667,discharge
3025.0,561.2520915046591,43.334645667011785,5012.688478365897,25.0,3.9457500000000003,5.0,0.6263888888888889,discharge
3026.0,562.6635881585335,43.43961764137284,5012.580907796766,25.0,3.9455000000000005,5.0,0.6261111111111113,discharge
3027.0,561.7071163581443,43.36918454504772,5012.576167726334,25.0,3.94525,5.0,0.6258333333333335,discharge
3028.0,564.1584407801461,43.55118079852933,5012.549952210331,25.0,3.9450000000000003,5.0,0.6255555555555556,discharge
3029.0,562.2126655929633,43.40746596984912,5012.509884195498,25.0,3.94475,5.0,0.6252777777777777,discharge
3030.0,563.0163549719714,43.467415183109,5012.49850819918,25.0,3.9445,5.0,0.6250000000000001,discharge
3031.0,560.942560475195,43.31421744260704,5012.518873621946,25.0,3.9442500000000003,5.0,0.6247222222222223,discharge
3032.0,562.8829230584033,43.45836467099284,5012.471455822012,25.0,3.944,5.0,0.6244444444444445,discharge
3033.0,562.7169163759504,43.4464845463667,5012.326564021979,25.0,3.9437500000000005,5.0,0.6241666666666669,discharge
3034.0,563.1778199667555,43.481042219759665,5012.372593909889,25.0,3.9435000000000002,5.0,0.6238888888888889,discharge
3035.0,562.0186473702761,43.395594249650074,5012.350247151652,25.0,3.94325,5.0,0.6236111111111111,discharge
3036.0,562.1762049864119,43.40768185084533,5012.276916871287,25.0,3.943,5.0,0.6233333333333333,discharge
3037.0,561.6872559508829,43.37188007043578,5012.179185885464,25.0,3.94275,5.0,0.6230555555555557,discharge
3038.0,562.3055082654113,43.41809320484528,5012.319165745795,25.0,3.9425000000000003,5.0,0.6227777777777779,discharge
3039.0,560.829238033058,43.309156520967264,5012.268450835846,25.0,3.94225,5.0,0.6225,discharge
3040.0,561.647319674436,43.370171827735994,5012.242060509127,25.0,3.942,5.0,0.6222222222222221,discharge
3041.0,560.3943481407614,43.27777578820455,5012.178920747852,25.0,3.9417500000000003,5.0,0.6219444444444445,discharge
3042.0,561.530891436615,43.36238084715667,5012.227794015524,25.0,3.9415,5.0,0.6216666666666667,discharge
3043.0,560.4081586172337,43.27963211979508,5012.222176536083,25.0,3.94125,5.0,0.6213888888888889,discharge
3044.0,559.8963962190896,43.2421404606733,5012.17025314754,25.0,3.9410000000000003,5.0,0.6211111111111113,discharge
3045.0,559.7284916128614,43.23011974910086,5012.117649801473,25.0,3.94075,5.0,0.6208333333333332,discharge
3046.0,561.7390375414093,43.3794657438081,5012.13596980718,25.0,3.9405,5.0,0.6205555555555556,discharge
3047.0,558.5709406231413,43.14520856467713,5012.037661586965,25.0,3.94025,5.0,0.6202777777777777,discharge
3048.0,558.5072004882122,43.14090373986758,5012.029536317561,25.0,3.9400000000000004,5.0,0.6200000000000001,discharge
3049.0,560.4880151119056,43.28804741569672,5011.910759212175,25.0,3.93975,5.0,0.6197222222222223,discharge
3050.0,558.7160116807951,43.157204568947776,5011.926228100676,25.0,3.9395000000000002,5.0,0.6194444444444445,discharge
3051.0,559.1068827257882,43.186574646354686,5011.967539810111,25.0,3.9392500000000004,5.0,0.6191666666666669,discharge
3052.0,558.9406278284487,43.17467613544064,5011.933934247923,25.0,3.939,5.0,0.6188888888888889,discharge
3053.0,561.574876056214,43.3702223004603,5011.893769194119,25.0,3.93875,5.0,0.6186111111111113,discharge
3054.0,558.4833637165938,43.14163805308102,5011.8305144892665,25.0,3.9385000000000003,5.0,0.6183333333333333,discharge
3055.0,558.2954291682138,43.12813364208991,5011.721428031365,25.0,3.93825,5.0,0.6180555555555557,discharge
3056.0,558.4895658138684,43.14293080102729,5011.751923688286,25.0,3.938,5.0,0.6177777777777779,discharge
3057.0,558.9719196232475,43.17907737949981,5011.792136637118,25.0,3.9377500000000003,5.0,0.6175,discharge
3058.0,559.102474269616,43.18916476071229,5011.641734607606,25.0,3.9375,5.0,0.6172222222222221,discharge
3059.0,556.9922009739772,43.03326488696128,5011.710931805694,25.0,3.93725,5.0,0.6169444444444445,discharge
3060.0,558.7718629540267,43.16550836696494,5011.6285542923515,25.0,3.9370000000000003,5.0,0.6166666666666667,discharge
3061.0,560.1406403068976,43.267315948659075,5011.611783301595,25.0,3.93675,5.0,0.6163888888888889,discharge
3062.0,556.2615410560184,42.980391930075434,5011.553366565654,25.0,3.9365000000000006,5.0,0.6161111111111113,discharge
3063.0,558.4863339465442,43.145608070114385,5011.648815152806,25.0,3.9362500000000002,5.0,0.6158333333333335,discharge
3064.0,558.541169605165,43.15008663741963,5011.563604034015,25.0,3.936,5.0,0.6155555555555556,discharge
3065.0,557.787702350252,43.094690914833464,5011.5263745775865,25.0,3.93575,5.0,0.6152777777777777,discharge
3066.0,557.2984510955437,43.05886674781806,5011.622827042875,25.0,3.9355,5.0,0.6150000000000001,discharge
3067.0,555.0002623685567,42.88904721248568,5011.437175198409,25.0,3.93525,5.0,0.6147222222222223,discharge
3068.0,558.4165268492836,43.142520507354334,5011.456337721027,25.0,3.935,5.0,0.6144444444444445,discharge
3069.0,556.7533330931748,43.01973763653147,5011.452200404679,25.0,3.93475,5.0,0.6141666666666669,discharge
3070.0,556.732655860585,43.01862265633964,5011.399532598061,25.0,3.9345000000000003,5.0,0.6138888888888889,discharge
3071.0,558.0274172352669,43.11494757298273,5011.3680702074125,25.0,3.9342500000000005,5.0,0.6136111111111113,discharge
3072.0,554.3206213078772,42.84078676354646,5011.262159173982,25.0,3.934,5.0,0.6133333333333333,discharge
3073.0,556.4539653327442,42.99922891353661,5011.271020023749,25.0,3.9337500000000003,5.0,0.6130555555555557,discharge
3074.0,556.979333065566,43.038561708560444,5011.239697241915,25.0,3.9335000000000004,5.0,0.6127777777777779,discharge
3075.0,556.9644458201244,43.03787561630551,5011.194239439702,25.0,3.93325,5.0,0.6125,discharge
3076.0,556.7148124644028,43.019800923289104,5011.237080809724,25.0,3.933,5.0,0.6122222222222221,discharge
3077.0,558.0065204730694,43.11589966467181,5011.11997268821,25.0,3.9327500000000004,5.0,0.6119444444444445,discharge
3078.0,556.1120913860028,42.97598825081502,5011.215087482348,25.0,3.9325,5.0,0.6116666666666667,discharge
3079.0,556.7083989287399,43.02057584657333,5011.184971623265,25.0,3.9322500000000002,5.0,0.6113888888888889,discharge
3080.0,556.3237306269451,42.9924985649589,5011.100233203844,25.0,3.9320000000000004,5.0,0.6111111111111113,discharge
3081.0,553.9320191854623,42.81575142114536,5011.086217225309,25.0,3.93175,5.0,0.6108333333333333,discharge
3082.0,554.5065429345043,42.858725402555876,5011.07444553028,25.0,3.9315,5.0,0.6105555555555557,discharge
3083.0,557.2194519074917,43.06009828944383,5010.971878912892,25.0,3.93125,5.0,0.6102777777777777,discharge
3084.0,554.7260097020528,42.87581553348539,5010.989572393007,25.0,3.931,5.0,0.6100000000000001,discharge
3085.0,554.7929215738525,42.8811886351002,5011.028258656979,25.0,3.93075,5.0,0.6097222222222223,discharge
3086.0,553.4037488784885,42.778703620628775,5010.9361764540845,25.0,3.9305000000000003,5.0,0.6094444444444445,discharge
3087.0,554.239066856849,42.84099569309994,5010.987884510619,25.0,3.9302500000000005,5.0,0.6091666666666669,discharge
3088.0,553.1301172292317,42.75926794290605,5010.92204253517,25.0,3.93,5.0,0.6088888888888889,discharge
3089.0,553.6955801015176,42.801570748260566,5010.846020897547,25.0,3.9297500000000003,5.0,0.6086111111111113,discharge
3090.0,554.7193653092431,42.87782335624023,5010.816757649936,25.0,3.9295,5.0,0.6083333333333333,discharge
3091.0,553.1957940460063,42.76538289229677,5010.850866848282,25.0,3.92925,5.0,0.6080555555555557,discharge
3092.0,553.2733175644287,42.77154204180954,5010.77106156993,25.0,3.9290000000000003,5.0,0.6077777777777779,discharge
3093.0,555.0871658161178,42.90631783823095,5010.79390840634,25.0,3.92875,5.0,0.6075,discharge
3094.0,554.0807150840122,42.83218259881572,5010.611800681873,25.0,3.9285,5.0,0.6072222222222223,discharge
3095.0,553.9875217852436,42.825696058166194,5010.671884757888,25.0,3.9282500000000002,5.0,0.6069444444444445,discharge
3096.0,554.3271028187053,42.85126687545966,5010.588011119398,25.0,3.928,5.0,0.6066666666666667,discharge
3097.0,552.6425382544538,42.72690098181139,5010.659271787767,25.0,3.92775,5.0,0.6063888888888889,discharge
3098.0,552.6643698159513,42.72893480118158,5010.606572016895,25.0,3.9275,5.0,0.6061111111111113,discharge
3099.0,550.8573344606593,42.59549699708588,5010.643454776312,25.0,3.9272500000000004,5.0,0.6058333333333334,discharge
3100.0,553.5104858149274,42.79244339369832,5010.510865186136,25.0,3.9270000000000005,5.0,0.6055555555555557,discharge
3101.0,552.4309827331679,42.712896869123554,5010.59674432881,25.0,3.92675,5.0,0.6052777777777777,discharge
3102.0,552.4949312319211,42.71805046162379,5010.552839313104,25.0,3.9265000000000003,5.0,0.6050000000000001,discharge
3103.0,551.2703344885078,42.62775625840799,5010.437677687389,25.0,3.92625,5.0,0.6047222222222223,discharge
3104.0,552.8413200526143,42.74454222611957,5010.516273793066,25.0,3.926,5.0,0.6044444444444445,discharge
3105.0,552.7091277056716,42.735166867086775,5010.469015261443,25.0,3.9257500000000003,5.0,0.6041666666666669,discharge
3106.0,552.1252816584761,42.69233567840564,5010.340558180212,25.0,3.9255000000000004,5.0,0.6038888888888889,discharge
3107.0,550.2157823777073,42.55130795390424,5010.378533709068,25.0,3.92525,5.0,0.6036111111111113,discharge
3108.0,550.8235091492124,42.59674141846018,5010.33903273112,25.0,3.925,5.0,0.6033333333333333,discharge
3109.0,551.4926582800293,42.64672468740959,5010.324511001777,25.0,3.9247500000000004,5.0,0.6030555555555557,discharge
3110.0,550.5511644524862,42.57740107055454,5010.274750851411,25.0,3.9245,5.0,0.6027777777777779,discharge
3111.0,551.6354685496818,42.6581365592357,5010.304562052076,25.0,3.9242500000000002,5.0,0.6025,discharge
3112.0,552.1165616216438,42.69418974975139,5010.213163249169,25.0,3.9240000000000004,5.0,0.6022222222222223,discharge
3113.0,550.2163288884607,42.55384843618227,5010.213363380454,25.0,3.92375,5.0,0.6019444444444445,discharge
3114.0,550.6516108205759,42.58650820893155,5010.154631203562,25.0,3.9235,5.0,0.6016666666666667,discharge
3115.0,550.0088039647113,42.53930955294159,5010.110854895299,25.0,3.9232500000000003,5.0,0.6013888888888889,discharge
3116.0,551.5864298744696,42.656587398108854,5010.018405311245,25.0,3.923,5.0,0.6011111111111113,discharge
3117.0,551.3132195895013,42.636766265888994,5010.103013940656,25.0,3.92275,5.0,0.6008333333333333,discharge
3118.0,552.939382799486,42.75763946662859,5010.050128128099,25.0,3.9225000000000003,5.0,0.6005555555555557,discharge
3119.0,550.1460061325622,42.551139343152755,5010.0392809730565,25.0,3.92225,5.0,0.6002777777777777,discharge
3120.0,549.0659832034102,42.47155431136372,5010.000465046298,25.0,3.922,5.0,0.6000000000000001,discharge
3121.0,550.2707334008117,42.56121173339346,5009.93809464727,25.0,3.9217500000000003,5.0,0.5997222222222223,discharge
3122.0,549.4898303620535,42.50378373052248,5009.893015737445,25.0,3.9215,5.0,0.5994444444444444,discharge
3123.0,549.7745646232399,42.525291823943704,5009.914476107164,25.0,3.9212499999999997,5.0,0.5991666666666664,discharge
3124.0,550.6884845740809,42.59340626474675,5009.810809592567,25.0,3.9210000000000003,5.0,0.598888888888889,discharge
3125.0,549.0209838812757,42.47030436157597,5009.819700049662,25.0,3.92075,5.0,0.5986111111111112,discharge
3126.0,549.8899597324327,42.53508960980983,5009.835728541966,25.0,3.9205,5.0,0.5983333333333334,discharge
3127.0,546.9117805141975,42.314900408459074,5009.794728554747,25.0,3.9202500000000002,5.0,0.5980555555555558,discharge
3128.0,549.9480938482795,42.540229173946635,5009.777578006253,25.0,3.92,5.0,0.5977777777777777,discharge
3129.0,548.8857594232579,42.461954401722814,5009.684842078904,25.0,3.9197500000000005,5.0,0.5975000000000001,discharge
3130.0,548.3735973718927,42.42443313865873,5009.6950496473655,25.0,3.9195,5.0,0.5972222222222223,discharge
3131.0,547.9742690550953,42.39526993000706,5009.638931709577,25.0,3.9192500000000003,5.0,0.5969444444444445,discharge
3132.0,549.7526699500193,42.52741999629772,5009.716394515323,25.0,3.919,5.0,0.5966666666666667,discharge
3133.0,547.6912290353424,42.375137335951294,5009.63578847135,25.0,3.91875,5.0,0.5963888888888889,discharge
3134.0,549.3273751300344,42.49675000963217,5009.605939959313,25.0,3.9185000000000003,5.0,0.5961111111111113,discharge
3135.0,547.4140187024284,42.35543657055025,5009.6149756797195,25.0,3.91825,5.0,0.5958333333333332,discharge
3136.0,547.8289225743567,42.38658685735976,5009.615955612376,25.0,3.918,5.0,0.5955555555555556,discharge
3137.0,547.999909476567,42.399669220486444,5009.469543197365,25.0,3.9177500000000003,5.0,0.5952777777777778,discharge
3138.0,549.5310925224946,42.51350685351812,5009.515788147284,25.0,3.9175000000000004,5.0,0.5950000000000002,discharge
3139.0,547.617688331484,42.37218987640621,5009.423981171626,25.0,3.9172500000000006,5.0,0.5947222222222226,discharge
3140.0,547.4669237051689,42.36143879297548,5009.401324100192,25.0,3.9170000000000003,5.0,0.5944444444444446,discharge
3141.0,547.0251755899671,42.329133377034616,5009.393360118547,25.0,3.9167500000000004,5.0,0.5941666666666667,discharge
3142.0,546.6524826370085,42.30194315829692,5009.351787447763,25.0,3.9165,5.0,0.5938888888888889,discharge
